"ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","NumDealsPurchases","NumWebPurchases","NumStorePurchases","AcceptedCmp","Complain","Response"
11039,1975,"Graduation","Married",51948,0,1,"17-09-2013",51,82,33,54,71,30,2,5,4,0,0,"0"
9973,1963,"Graduation","Married",50437,0,2,"17-10-2012",28,370,9,92,6,9,3,7,8,0,0,"0"
6248,1947,"Master","Single",91712,0,0,"17-10-2013",47,1276,24,746,94,29,0,9,11,1,0,"1"
6710,1951,"Master","Single",58217,2,1,"17-11-2012",84,68,1,13,3,5,1,2,4,0,0,"0"
5955,1962,"Graduation","Together",72025,0,0,"17-11-2012",27,833,33,549,151,133,1,4,8,0,0,"0"
7301,1982,"2n Cycle","Single",23616,1,0,"17-11-2012",76,4,22,11,3,7,2,3,3,0,0,"1"
247,1971,"Graduation","Married",36715,1,0,"17-11-2012",16,172,10,125,21,13,6,7,4,0,0,"1"
8732,1969,"Master","Widow",67369,0,1,"17-11-2012",81,1298,0,70,37,14,4,7,10,1,0,"1"
6357,1959,"2n Cycle","Divorced",59052,0,1,"17-11-2013",29,230,35,75,63,57,3,7,7,0,0,"0"
158,1945,"PhD","Together",71604,0,0,"17-11-2013",3,345,53,528,98,75,1,8,5,0,0,"1"
3050,1966,"Graduation","Married",54198,1,1,"17-12-2013",13,185,0,28,3,2,6,3,6,0,0,"0"
4120,1975,"2n Cycle","Single",49514,1,0,"17-12-2013",61,88,39,78,58,13,2,6,4,0,0,"0"
8402,1953,"Master","Married",67087,0,1,"17-12-2013",40,329,35,222,130,35,2,7,8,0,0,"0"
178,1956,"Graduation","Married",62503,0,1,"18-02-2013",40,478,0,193,110,75,4,8,11,0,0,"0"
1012,1952,"Graduation","Single",61823,0,1,"18-02-2013",26,523,7,134,37,14,4,8,10,0,0,"0"
1491,1965,"2n Cycle","Together",71488,0,0,"18-02-2013",87,162,33,124,40,28,2,3,7,0,0,"0"
1878,1985,"2n Cycle","Married",23148,0,0,"18-02-2014",83,4,6,8,6,3,1,2,3,0,0,"0"
5314,1951,"Graduation","Together",40689,0,1,"18-03-2013",69,270,3,27,39,6,7,7,5,0,0,"0"
6516,1989,"Basic","Married",17487,1,0,"18-03-2013",37,0,0,1,7,4,1,1,2,0,0,"0"
1726,1970,"Graduation","Single",22585,0,0,"18-03-2013",23,3,9,15,13,2,1,1,2,0,0,"1"
2694,1967,"Graduation","Married",42664,0,1,"18-03-2014",44,21,0,3,0,0,1,1,3,0,0,"0"
6521,1954,"Graduation","Together",77972,0,0,"18-03-2014",18,613,22,319,33,102,1,4,9,0,0,"0"
5896,1987,"Master","Married",73395,0,0,"18-03-2014",94,272,7,80,20,7,1,4,6,0,0,"0"
455,1946,"PhD","Married",51012,0,0,"18-04-2013",86,102,9,63,2,9,1,4,4,0,0,"0"
3855,1963,"Graduation","Married",22419,0,0,"18-04-2013",74,30,3,47,19,21,1,3,2,0,0,"0"
7610,1983,"Graduation","Together",37292,1,0,"18-04-2013",32,275,0,86,10,23,5,6,5,0,0,"0"
9460,1963,"Graduation","Married",22419,0,0,"18-04-2013",74,30,3,47,19,21,1,3,2,0,0,"0"
7592,1946,"PhD","Married",51012,0,0,"18-04-2013",86,102,9,63,2,9,1,4,4,0,0,"0"
8923,1973,"Graduation","Single",83917,0,0,"18-04-2013",12,514,22,732,42,198,1,6,7,0,0,"1"
5180,1968,"PhD","Divorced",50616,0,1,"18-04-2014",56,128,0,16,0,1,2,4,4,0,0,"0"
8036,1971,"2n Cycle","Together",26850,1,1,"18-04-2014",10,31,1,13,7,2,4,2,4,0,0,"0"
2634,1979,"Master","Single",16653,1,0,"18-04-2014",10,5,7,31,15,4,3,2,3,0,0,"1"
7187,1969,"Master","Together",NA,1,1,"18-05-2013",52,375,42,48,94,66,7,4,4,0,0,"0"
6409,1967,"Graduation","Divorced",57136,0,0,"18-05-2013",18,267,140,599,34,12,1,7,7,0,0,"1"
10084,1972,"Graduation","Married",24434,2,0,"18-05-2014",9,3,2,8,20,0,2,2,2,0,0,"0"
940,1987,"Graduation","Single",57100,1,0,"18-05-2014",9,158,11,99,15,11,2,3,7,0,0,"0"
6862,1971,"Graduation","Divorced",1730,0,0,"18-05-2014",65,1,1,3,1,1,15,0,0,0,0,"0"
2632,1954,"Graduation","Married",50501,1,1,"18-06-2013",10,297,0,38,13,0,7,5,4,0,0,"1"
4769,1977,"Master","Together",57954,1,1,"18-06-2014",52,456,4,24,0,0,7,8,6,0,0,"0"
4828,1954,"Graduation","Divorced",79865,0,1,"18-06-2014",12,71,99,278,185,121,1,5,5,0,0,"0"
10403,1978,"Graduation","Together",16531,1,0,"18-06-2014",43,2,13,6,7,5,3,3,3,0,0,"0"
5967,1952,"Graduation","Together",33402,1,1,"18-07-2013",60,26,2,19,10,5,3,2,3,0,0,"0"
4587,1944,"Master","Widow",45006,0,0,"18-07-2013",90,162,25,53,16,0,1,3,7,0,0,"0"
10832,1958,"Graduation","Together",46610,0,0,"18-07-2013",4,288,10,30,4,10,1,6,6,0,0,"0"
10703,1975,"Master","Single",46098,1,1,"18-08-2012",86,57,0,27,0,0,4,3,2,0,0,"0"
9516,1971,"2n Cycle","Divorced",49118,0,0,"18-08-2012",90,620,54,239,99,98,2,9,10,0,0,"1"
2535,1978,"Master","Married",88097,1,0,"18-08-2012",24,163,0,480,0,126,1,6,8,1,0,"1"
2804,1975,"Master","Single",46098,1,1,"18-08-2012",86,57,0,27,0,0,4,3,2,0,0,"1"
4381,1971,"PhD","Married",46463,1,1,"18-08-2013",56,163,2,40,8,11,7,3,6,0,0,"0"
6609,1966,"Graduation","Widow",27038,0,0,"18-09-2012",64,1,26,25,17,23,1,3,3,0,0,"1"
5093,1974,"PhD","Divorced",25509,1,0,"18-09-2012",15,40,3,30,10,7,3,3,3,0,0,"1"
4427,1995,"2n Cycle","Single",83257,0,0,"18-09-2012",56,536,27,590,38,107,1,5,12,1,1,"1"
8524,1974,"PhD","Divorced",25509,1,0,"18-09-2012",15,40,3,30,10,7,3,3,3,0,0,"1"
2004,1969,"Graduation","Single",72679,0,1,"18-09-2013",65,619,54,260,127,54,1,4,5,0,0,"0"
9923,1972,"Master","Single",46423,1,1,"18-09-2013",6,68,0,16,0,0,3,2,4,0,0,"0"
1945,1962,"Graduation","Married",71434,0,1,"18-09-2013",4,711,36,217,172,96,3,7,7,0,0,"0"
67,1972,"Master","Single",46423,1,1,"18-09-2013",6,68,0,16,0,0,3,2,4,0,0,"0"
2162,1976,"Graduation","Married",56939,0,1,"18-09-2013",19,256,34,103,90,29,2,3,10,0,0,"0"
6147,1971,"Graduation","Divorced",25818,1,0,"18-10-2012",51,5,2,8,2,2,1,0,2,0,0,"0"
1041,1973,"PhD","Single",48432,0,1,"18-10-2012",3,322,3,50,4,3,5,7,6,0,0,"1"
11133,1973,"PhD","YOLO",48432,0,1,"18-10-2012",3,322,3,50,4,3,5,7,6,0,0,"1"
2891,1963,"Graduation","Divorced",68118,0,1,"18-10-2013",51,595,23,123,10,23,2,8,4,0,0,"0"
5063,1977,"Graduation","Single",28769,1,0,"18-12-2012",76,41,5,129,10,3,3,4,4,0,0,"0"
5995,1962,"Graduation","Divorced",39552,1,1,"18-12-2012",54,165,3,147,4,24,7,6,5,0,0,"1"
2461,1955,"Master","Single",51124,1,1,"18-12-2013",79,26,1,11,0,1,2,1,3,0,0,"0"
9739,1963,"Graduation","Single",34377,0,1,"19-01-2013",55,62,0,22,3,1,2,2,2,0,0,"0"
1829,1961,"PhD","Divorced",54959,0,1,"19-01-2013",55,1148,0,60,0,0,3,9,4,0,0,"1"
7505,1957,"PhD","Married",44155,1,1,"19-01-2014",24,22,1,9,0,0,1,1,2,0,0,"0"
5324,1981,"PhD","Married",58293,1,0,"19-01-2014",94,173,43,118,46,27,5,5,6,0,0,"0"
367,1978,"2n Cycle","Married",36550,1,0,"19-02-2013",74,47,90,94,123,103,5,9,5,0,0,"0"
10240,1949,"Graduation","Together",69372,0,0,"19-02-2013",10,997,26,269,34,13,1,10,6,1,0,"1"
2909,1974,"PhD","Married",78128,0,1,"19-02-2014",89,934,24,230,16,24,2,8,6,1,0,"0"
1577,1946,"Graduation","Married",78569,0,0,"19-02-2014",14,558,79,622,207,175,1,4,4,1,0,"1"
6982,1976,"Graduation","Married",74068,0,0,"19-03-2013",14,783,30,537,140,76,1,4,9,0,0,"0"
6673,1965,"Graduation","Single",23478,0,0,"19-03-2013",51,28,6,27,12,17,1,3,3,0,0,"0"
9701,1988,"Graduation","Together",41883,1,0,"19-03-2013",13,32,34,41,73,16,3,4,3,0,0,"0"
9369,1979,"2n Cycle","Single",88194,0,1,"19-03-2014",19,688,14,309,201,24,1,11,10,0,0,"1"
8690,1962,"Graduation","Married",86111,0,0,"19-04-2013",73,399,28,756,36,40,1,5,10,0,0,"0"
4796,1952,"Graduation","Divorced",49638,0,1,"19-04-2014",71,18,10,3,3,5,1,1,3,0,0,"0"
10634,1951,"Master","Married",59412,0,0,"19-04-2014",56,90,67,165,30,43,1,4,8,0,0,"0"
7679,1985,"PhD","Single",30298,0,0,"19-05-2014",48,6,3,12,6,1,1,1,3,0,0,"0"
2055,1973,"PhD","Divorced",35860,1,1,"19-05-2014",37,15,0,8,4,2,2,1,2,0,0,"0"
5107,1973,"PhD","Divorced",35860,1,1,"19-05-2014",37,15,0,8,4,2,2,1,2,0,0,"0"
7660,1973,"PhD","Alone",35860,1,1,"19-05-2014",37,15,0,8,4,2,2,1,2,0,0,"1"
1626,1973,"PhD","Divorced",35860,1,1,"19-05-2014",37,15,0,8,4,2,2,1,2,0,0,"1"
10207,1978,"Graduation","Together",22775,1,0,"19-06-2013",40,5,1,8,0,0,1,1,2,0,0,"0"
6071,1989,"Graduation","Single",81217,0,0,"19-07-2013",77,493,70,324,146,40,1,3,11,0,0,"0"
7397,1951,"Graduation","Single",49090,0,1,"19-07-2013",45,494,5,82,7,0,3,7,9,0,0,"0"
3479,1950,"Graduation","Single",16813,0,0,"19-07-2013",49,4,8,11,12,2,1,2,3,0,0,"0"
10057,1951,"Graduation","Single",72282,0,0,"19-07-2013",70,503,27,419,90,139,1,5,9,0,0,"1"
8346,1974,"Graduation","Single",32233,1,0,"19-08-2012",26,138,15,35,25,11,2,6,2,0,0,"1"
4764,1952,"Master","Together",40442,1,1,"19-08-2012",52,45,12,52,25,22,4,3,4,0,0,"1"
9483,1959,"Graduation","Together",57957,0,1,"19-08-2013",24,290,59,177,77,5,7,4,8,0,1,"0"
7930,1969,"Master","Single",26877,0,0,"19-08-2013",74,101,13,76,20,18,2,3,6,0,0,"0"
10489,1973,"Graduation","Married",92955,0,0,"19-08-2013",35,693,21,925,31,24,1,6,9,1,0,"1"
1890,1971,"2n Cycle","Together",42033,1,1,"19-09-2012",95,11,1,4,2,0,1,1,2,0,0,"0"
4992,1975,"Master","Together",17459,1,0,"19-09-2013",12,6,4,16,3,10,3,3,2,0,0,"1"
821,1992,"Master","Single",92859,0,0,"19-10-2012",46,962,61,921,52,61,1,5,12,0,0,"0"
1655,1979,"Graduation","Together",34350,1,0,"19-10-2013",81,16,3,15,2,1,1,1,3,0,0,"0"
6260,1955,"Master","Together",82384,0,0,"19-11-2012",55,984,51,432,180,120,1,3,13,1,0,"1"
6250,1949,"PhD","Widow",54356,0,1,"19-11-2012",62,710,15,30,20,0,3,11,8,0,0,"1"
10727,1970,"PhD","Married",69084,1,0,"19-11-2013",43,1181,107,199,39,30,2,7,13,0,0,"0"
5299,1970,"PhD","Married",69084,1,0,"19-11-2013",43,1181,107,199,39,30,2,7,13,0,0,"0"
749,1981,"Graduation","Together",42162,1,0,"19-11-2013",31,46,7,59,2,4,2,3,3,0,0,"1"
5846,1977,"Graduation","Divorced",40246,1,0,"19-12-2012",68,2,1,6,2,1,1,1,2,0,0,"0"
5114,1965,"Master","Married",74806,0,1,"19-12-2012",1,670,9,249,0,28,2,5,5,0,0,"0"
7734,1993,"Graduation","Absurd",79244,0,0,"19-12-2012",58,471,102,125,212,61,1,4,7,1,0,"1"
6327,1967,"Graduation","Together",65777,0,0,"19-12-2013",87,565,32,435,28,32,1,2,6,0,0,"0"
9349,1985,"Graduation","Married",92533,0,0,"19-12-2013",84,693,21,118,110,147,1,6,11,1,0,"0"
10513,1992,"Graduation","Together",63207,0,0,"20-01-2013",68,438,169,565,91,169,1,2,6,0,0,"0"
9710,1969,"PhD","Divorced",58086,0,1,"20-01-2013",80,708,7,62,0,0,2,11,7,0,0,"0"
5255,1986,"Graduation","Single",NA,1,0,"20-02-2013",19,5,1,3,3,263,0,27,0,0,0,"0"
4436,1976,"Graduation","Single",20180,0,0,"20-02-2013",27,18,42,24,15,20,1,2,4,0,0,"0"
1118,1956,"Master","Married",50965,0,1,"20-02-2013",87,544,13,85,8,6,3,10,5,0,0,"0"
6798,1966,"Graduation","Single",37070,1,1,"20-03-2013",30,231,7,137,4,15,9,5,8,0,0,"1"
4168,1966,"Graduation","Single",37070,1,1,"20-03-2013",30,231,7,137,4,15,9,5,8,0,0,"1"
5726,1983,"Master","Single",31788,1,0,"20-03-2014",15,16,7,23,0,8,3,3,4,0,1,"0"
4518,1979,"Graduation","Together",85693,0,1,"20-04-2013",59,386,172,183,185,132,2,9,11,0,0,"0"
5585,1972,"Graduation","Single",21359,1,0,"20-04-2013",1,12,2,17,6,1,2,2,3,0,0,"1"
2002,1958,"Graduation","Divorced",71964,0,0,"20-05-2013",81,587,51,932,180,34,1,5,5,0,0,"0"
11187,1978,"Basic","Single",26487,1,0,"20-05-2013",23,2,8,10,12,14,3,2,3,0,0,"0"
2176,1972,"Graduation","Married",80134,1,0,"20-05-2013",40,1218,16,272,104,0,2,5,6,1,0,"1"
9121,1972,"Graduation","Married",80134,1,0,"20-05-2013",40,1218,16,272,104,0,2,5,6,1,0,"1"
3037,1983,"PhD","Married",50150,0,0,"20-06-2013",32,135,46,92,65,61,2,5,7,0,0,"0"
2115,1957,"Graduation","Together",50116,1,1,"20-06-2014",68,54,0,10,0,0,2,1,4,0,0,"0"
2495,1974,"Master","Married",83891,0,1,"20-06-2014",24,217,38,350,111,85,1,4,10,0,0,"0"
4128,1962,"PhD","Together",56067,0,1,"20-07-2013",51,517,12,54,16,6,2,7,7,0,0,"0"
4148,1972,"Graduation","Married",38988,1,2,"20-08-2012",90,164,24,103,12,3,7,5,6,0,0,"0"
3584,1955,"PhD","Single",49667,0,0,"20-08-2012",35,1181,26,120,17,13,2,5,5,0,0,"1"
8395,1961,"Graduation","Single",82014,0,0,"20-08-2012",48,980,37,265,35,163,1,3,12,0,0,"1"
6142,1943,"Master","Married",65073,0,0,"20-08-2013",65,629,17,177,69,0,1,5,5,0,1,"0"
4179,1959,"Graduation","Together",24221,0,0,"20-08-2013",94,8,9,9,2,5,1,1,3,0,0,"0"
8702,1976,"2n Cycle","Together",26907,1,1,"20-08-2013",10,9,1,7,0,3,2,1,3,0,0,"0"
577,1976,"2n Cycle","Together",26907,1,1,"20-08-2013",10,9,1,7,0,3,2,1,3,0,0,"0"
2797,1977,"Graduation","Married",72117,0,1,"20-08-2013",34,707,20,171,65,60,1,9,9,0,0,"0"
2730,1955,"Graduation","Single",80317,0,0,"20-08-2013",64,536,11,387,149,91,1,3,10,0,0,"0"
6770,1985,"Graduation","Married",21355,1,0,"20-08-2013",5,5,13,14,0,5,2,2,2,0,0,"1"
1351,1956,"Master","Together",58656,0,1,"20-09-2012",25,962,12,194,16,24,4,7,13,1,0,"0"
4867,1968,"PhD","Single",38236,1,1,"20-09-2013",2,58,0,18,2,0,4,3,4,0,0,"0"
1175,1983,"Master","Married",36262,0,0,"20-09-2013",24,88,39,54,64,28,1,3,3,0,0,"1"
6218,1965,"Graduation","Married",59594,0,1,"20-10-2012",74,457,4,29,0,0,1,8,7,0,0,"0"
3138,1956,"Graduation","Single",91249,0,0,"20-10-2012",84,1324,27,119,71,108,0,7,6,1,0,"1"
5534,1975,"Master","Married",47808,0,1,"20-10-2013",30,123,1,26,2,0,2,3,3,0,0,"0"
5389,1964,"Graduation","Married",48920,0,2,"20-10-2013",93,238,17,68,8,10,3,6,5,0,0,"0"
5081,1967,"2n Cycle","Together",47821,1,1,"20-10-2013",54,9,0,16,6,6,1,1,3,0,0,"0"
6504,1975,"2n Cycle","Together",19789,1,0,"20-11-2013",24,2,5,9,28,6,3,2,3,0,0,"0"
5734,1974,"PhD","Married",61917,1,1,"20-11-2013",83,46,4,36,2,2,1,2,4,0,0,"0"
692,1954,"Graduation","Together",36807,1,1,"20-12-2012",88,4,2,5,0,0,1,1,2,0,0,"0"
451,1989,"Graduation","Single",9255,1,0,"20-12-2013",91,9,0,7,2,0,1,1,2,0,0,"0"
7495,1948,"PhD","Married",56223,0,1,"20-12-2013",72,77,28,31,16,0,2,2,5,0,0,"0"
4756,1952,"2n Cycle","Divorced",63998,0,0,"20-12-2013",42,176,29,818,0,33,1,7,11,0,0,"1"
7494,1950,"PhD","Divorced",42873,1,1,"21-01-2013",11,209,0,40,3,2,4,6,4,0,0,"0"
4611,1970,"Graduation","Together",105471,0,0,"21-01-2013",36,1009,181,104,202,21,0,9,13,1,0,"1"
771,1967,"Graduation","Together",54178,0,1,"21-01-2014",79,135,9,39,4,0,1,2,5,0,0,"0"
1399,1958,"Graduation","Married",72905,0,0,"21-01-2014",52,407,114,445,181,165,1,3,9,0,0,"0"
8545,1954,"Graduation","Divorced",85683,0,0,"21-03-2014",6,1296,17,311,45,69,1,2,10,1,0,"1"
4391,1968,"Master","Divorced",63841,0,1,"21-04-2013",64,635,15,100,20,7,1,9,9,0,0,"0"
11088,1971,"PhD","Together",78642,0,1,"21-04-2013",83,1396,0,322,46,35,1,4,4,0,0,"0"
6283,1968,"Master","Divorced",63841,0,1,"21-04-2013",64,635,15,100,20,7,1,9,9,0,0,"0"
11071,1984,"Graduation","Single",79607,0,0,"21-04-2013",37,450,133,951,173,0,1,3,6,0,0,"1"
1349,1970,"Graduation","Married",50447,2,0,"21-04-2014",4,85,7,24,2,3,1,3,3,0,0,"0"
2534,1953,"Graduation","Married",37716,0,1,"21-04-2014",4,97,1,41,6,2,2,4,3,0,0,"0"
11031,1950,"PhD","Married",48699,1,1,"21-05-2013",90,26,1,10,2,0,1,1,3,0,0,"0"
8082,1971,"Graduation","Married",25721,1,0,"21-05-2013",75,1,3,6,3,6,1,1,2,0,0,"1"
8175,1992,"Graduation","Married",34935,0,0,"21-06-2013",71,34,4,66,3,10,1,2,4,0,0,"0"
3386,1992,"Graduation","Married",34935,0,0,"21-06-2013",71,34,4,66,3,10,1,2,4,0,0,"0"
9400,1958,"2n Cycle","Single",85485,0,0,"21-06-2014",73,630,26,611,44,18,1,6,6,0,0,"0"
967,1976,"Graduation","Married",46049,1,1,"21-07-2013",11,342,9,112,19,14,10,5,9,0,0,"1"
6872,1974,"PhD","Married",65352,0,1,"21-08-2013",43,284,3,84,4,7,2,4,8,0,0,"0"
3706,1978,"Graduation","Single",28647,1,0,"21-08-2013",54,19,8,29,0,12,1,2,2,0,0,"1"
2870,1973,"Graduation","Married",49094,0,1,"21-09-2012",6,376,0,38,11,8,5,6,6,0,0,"0"
4299,1960,"Graduation","Together",70971,0,1,"21-09-2012",28,1001,17,572,93,125,7,11,5,0,0,"1"
1183,1949,"Master","Married",36408,1,1,"21-09-2013",11,9,1,4,3,2,1,1,2,0,0,"0"
3570,1969,"PhD","Together",42731,1,0,"21-10-2013",64,159,2,51,6,2,3,4,5,0,0,"0"
5080,1993,"Graduation","Single",70515,0,0,"21-10-2013",12,420,0,452,182,64,1,6,4,0,0,"1"
7527,1968,"Master","Divorced",23748,1,0,"21-11-2012",97,6,6,29,12,15,3,2,3,0,0,"0"
3336,1948,"PhD","Together",66375,0,1,"21-11-2013",96,712,0,45,0,0,3,2,5,0,0,"0"
10150,1961,"Graduation","Single",86429,0,0,"21-11-2013",10,464,28,873,29,18,0,7,7,0,0,"1"
1008,1981,"PhD","Together",44953,0,0,"21-12-2012",31,728,17,133,11,8,1,7,13,0,0,"0"
9699,1966,"Graduation","Divorced",67272,0,1,"21-12-2013",12,357,35,271,28,28,3,6,12,0,0,"0"
9672,1970,"2n Cycle","Married",23162,1,1,"21-12-2013",82,8,3,9,19,4,3,1,3,0,0,"0"
4310,1944,"Graduation","Married",80589,0,0,"22-01-2014",25,507,93,520,242,40,1,5,5,0,0,"1"
10965,1955,"Graduation","Together",76005,0,0,"22-02-2013",72,983,20,389,240,50,1,3,13,0,0,"0"
4216,1981,"Graduation","Single",91065,0,0,"22-02-2013",33,822,114,108,179,137,1,7,9,1,0,"1"
5153,1967,"PhD","Married",77766,0,1,"22-02-2013",97,1004,59,265,115,59,2,11,11,0,0,"1"
4127,1967,"PhD","Married",77766,0,1,"22-02-2013",97,1004,59,265,115,59,2,11,11,0,0,"1"
9986,1982,"Graduation","Together",19444,1,0,"22-02-2014",8,16,0,23,3,2,3,4,2,0,0,"1"
2350,1972,"Graduation","Married",59666,1,1,"22-03-2013",87,623,53,178,23,17,7,3,8,0,0,"0"
332,1957,"Graduation","Married",47743,0,1,"22-03-2013",56,198,2,43,0,12,3,4,6,0,0,"0"
5680,1984,"2n Cycle","Married",35684,1,0,"22-04-2014",66,10,4,7,0,6,1,1,3,0,0,"0"
1204,1970,"PhD","Married",67536,0,1,"22-05-2013",45,1253,0,447,23,71,3,11,11,0,0,"0"
1184,1968,"PhD","Divorced",69674,0,2,"22-05-2013",46,554,41,215,11,0,3,10,10,0,0,"0"
945,1965,"Graduation","Together",36317,0,1,"22-05-2013",53,87,3,25,3,2,2,3,4,0,0,"0"
3174,1959,"Graduation","Together",87771,0,1,"22-05-2013",61,1492,38,287,50,57,1,5,4,1,0,"1"
5536,1959,"Graduation","Together",87771,0,1,"22-05-2013",61,1492,38,287,50,57,1,5,4,1,0,"1"
3979,1983,"PhD","Divorced",90687,0,0,"22-05-2013",98,982,17,672,23,34,1,6,8,1,0,"1"
1087,1975,"Master","Together",22669,1,0,"22-05-2013",30,16,14,36,37,22,3,4,2,0,0,"1"
4508,1952,"Graduation","Single",75127,0,0,"22-05-2014",92,203,35,305,46,17,1,2,5,0,0,"0"
10617,1989,"Master","Divorced",10979,0,0,"22-05-2014",34,8,4,10,2,2,2,3,3,0,0,"0"
8663,1974,"Graduation","Divorced",39996,1,1,"22-05-2014",85,11,0,3,0,0,1,1,2,0,0,"0"
6864,1989,"Master","Divorced",10979,0,0,"22-05-2014",34,8,4,10,2,2,2,3,3,0,0,"0"
7516,1983,"Graduation","Married",30096,1,0,"22-05-2014",30,5,3,11,12,5,1,2,3,0,0,"0"
4843,1952,"Graduation","Single",75127,0,0,"22-05-2014",92,203,35,305,46,17,1,2,5,0,0,"0"
6544,1949,"PhD","Together",67911,0,1,"22-05-2014",63,529,0,356,63,28,3,6,11,0,0,"0"
4552,1991,"Graduation","Married",51373,0,0,"22-06-2013",37,83,2,101,64,26,1,3,3,0,0,"0"
9080,1972,"PhD","Single",38578,1,1,"22-06-2013",2,38,4,22,3,3,3,3,3,0,0,"0"
1519,1972,"PhD","Single",38578,1,1,"22-06-2013",2,38,4,22,3,3,3,3,3,0,0,"1"
2546,1977,"2n Cycle","Single",31878,0,1,"22-06-2014",7,23,4,5,10,5,1,1,4,0,0,"0"
2591,1959,"Graduation","Widow",76320,0,1,"22-06-2014",49,526,35,214,69,53,2,6,4,0,0,"0"
6905,1994,"Graduation","Together",80685,0,0,"22-08-2012",55,241,45,604,34,26,1,6,10,0,0,"0"
3310,1973,"2n Cycle","Married",35688,2,1,"22-08-2012",94,73,3,90,12,1,7,4,4,0,0,"0"
10395,1986,"Basic","Single",8940,1,0,"22-08-2012",25,1,45,3,4,6,3,3,3,0,0,"0"
6263,1968,"Graduation","Together",35322,1,2,"22-08-2012",34,28,9,37,12,7,3,2,4,0,0,"0"
5885,1973,"2n Cycle","Married",35688,2,1,"22-08-2012",94,73,3,90,12,1,7,4,4,0,0,"0"
8707,1956,"Graduation","Married",79456,0,0,"22-08-2012",12,565,42,548,64,83,1,5,4,0,0,"1"
5831,1967,"Graduation","Married",77870,0,1,"22-08-2012",93,1017,50,500,65,50,3,5,5,0,0,"1"
10466,1965,"Graduation","Married",44393,1,1,"22-08-2013",86,24,2,20,2,2,2,1,4,0,0,"0"
5455,1971,"PhD","Married",32011,1,0,"22-08-2013",89,99,0,15,2,1,3,2,4,0,0,"0"
946,1958,"2n Cycle","Together",26490,0,0,"22-09-2012",92,45,47,52,21,20,2,3,5,0,0,"0"
2227,1958,"2n Cycle","Together",26490,0,0,"22-09-2012",92,45,47,52,21,20,2,3,5,0,0,"0"
2379,1953,"Graduation","Single",69267,0,0,"22-09-2012",31,778,44,499,95,73,2,3,5,0,0,"1"
5031,1974,"Graduation","Together",83145,0,0,"22-09-2012",14,777,35,731,39,137,1,5,11,1,0,"1"
531,1954,"PhD","Divorced",57333,0,1,"22-09-2012",55,941,14,397,76,58,11,8,9,0,0,"1"
1176,1973,"Graduation","Married",26228,1,0,"22-09-2013",50,2,6,4,3,1,1,1,2,0,0,"0"
4426,1975,"Graduation","Single",55801,1,1,"22-09-2013",35,367,4,51,6,4,6,7,6,0,0,"0"
7851,1949,"Graduation","Widow",70165,0,0,"22-09-2013",60,161,0,253,199,191,1,3,11,0,0,"0"
3406,1964,"Graduation","Single",45989,0,1,"22-10-2012",97,138,33,87,28,24,4,3,7,0,0,"0"
7736,1986,"Graduation","Married",22518,1,0,"22-10-2012",36,11,7,12,2,2,2,2,2,0,0,"1"
905,1986,"Graduation","Divorced",21846,1,0,"22-10-2013",38,7,17,18,6,10,4,4,3,0,0,"0"
2552,1955,"PhD","Single",55521,1,2,"22-10-2013",11,416,0,26,0,0,9,6,6,0,0,"1"
4713,1979,"PhD","Married",31605,1,0,"22-11-2012",15,74,0,42,2,1,2,2,4,0,0,"0"
7247,1960,"Graduation","Widow",47916,0,1,"22-11-2012",72,505,0,26,0,0,5,7,6,0,0,"0"
7789,1965,"PhD","Married",84618,0,0,"22-11-2013",96,684,100,801,21,66,1,6,10,1,0,"0"
4887,1976,"PhD","Divorced",55412,1,1,"22-11-2013",65,10,5,28,11,1,1,2,3,0,0,"0"
5692,1989,"Basic","Married",25443,1,0,"22-12-2012",82,1,4,3,8,9,1,1,3,0,0,"0"
1544,1967,"Master","Divorced",81380,0,0,"22-12-2012",51,741,68,689,224,68,1,4,10,0,0,"0"
590,1970,"Master","Divorced",78579,0,0,"22-12-2012",35,816,66,549,216,66,1,5,4,0,0,"1"
1142,1953,"PhD","Married",55707,0,1,"22-12-2013",91,208,7,82,30,66,2,3,9,0,0,"0"
3523,1962,"Graduation","Together",75072,0,1,"23-01-2013",83,583,34,309,0,22,2,5,8,0,0,"0"
6257,1976,"Master","Single",60482,0,1,"23-01-2013",81,255,43,134,37,14,1,7,7,0,0,"0"
6642,1961,"Graduation","Divorced",27215,2,1,"23-01-2013",50,30,5,22,8,9,4,2,4,0,0,"0"
5046,1958,"Graduation","Divorced",78331,0,1,"23-01-2014",97,756,138,354,160,169,2,10,7,0,0,"0"
9216,1971,"Graduation","Married",35788,1,1,"23-01-2014",34,23,2,11,3,1,2,2,3,0,0,"0"
8230,1980,"Graduation","Married",33228,1,0,"23-01-2014",28,22,2,31,7,4,1,2,3,0,0,"0"
4331,1978,"Master","Together",85738,0,0,"23-01-2014",41,913,26,376,17,26,1,3,11,1,0,"0"
10789,1964,"PhD","Married",45759,1,1,"23-02-2013",13,42,1,18,3,0,2,2,3,0,0,"0"
10341,1948,"Graduation","Together",51315,0,0,"23-02-2014",45,68,28,39,16,30,1,2,5,0,0,"0"
